yisuv id,rikuz,address,yisuv name,lat,lon
939,4,מסעודין אל-עזאזמה,מסעודין אל-עזאזמה,31.19769,34.814776
942,2,סואעד (חמרייה),סואעד (חמרייה),32.766928,35.168403
944,1,משאיח סעדיה,בסמת טבעון,32.738026,35.156151
944,2,בסמת טבעון,בסמת טבעון,32.738026,35.156151
944,3,חלף,בסמת טבעון,32.738026,35.156151
944,4,זובידאת,בסמת טבעון,32.738026,35.156151
948,1,חוג'ייראת (ד'הרה),חוג'ייראת (ד'הרה),32.83502,35.28918
956,1,הוזייל (שבט),הוזייל (שבט),31.41484,34.761064
957,1,עוקבי (בנו עוקבה),עוקבי (בנו עוקבה),32.351167,35.351486
958,1,אבו עבדון (שבט),אבו עבדון (שבט),33.048775,35.180457
959,3,אפיניש (שבט),אפיניש (שבט),31.97771151,34.97921769
960,1,אסד (שבט),אסד (שבט),31.97771151,34.97921769
961,1,אבו רוקייק (שבט),אבו רוקייק (שבט),31.22066,34.89779
962,2,טובא-זנגריה,טובא-זנגריה,32.969023,35.594951
962,3,טובא-זנגריה,טובא-זנגריה,32.969023,35.594951
962,4,טובא-זנגריה,טובא-זנגריה,32.969023,35.594951
963,1,אעצם (שבט),אעצם (שבט),31.63685,34.70395
964,1,קודייראת א-צאנע,קודייראת א-צאנע(שבט),31.97771151,34.97921769
965,1,אטרש (שבט),אטרש (שבט),31.97771151,34.97921769
966,1,"כסיפה,כסיפה",אבו רובייעה (שבט),31.23071,35.06343
966,2,"כסיפה,כסיפה",אבו רובייעה (שבט),31.23071,35.06343
967,1,"ערערה-בנגב,ערערה-בנגב",אבו ג'ווייעד (שבט),31.158053,35.015208
968,1,אבו קורינאת (שבט),אבו קורינאת (שבט),31.20787,35.091238
969,1,עטאוונה (שבט),עטאוונה (שבט),31.2821518,34.9340737
970,1,תראבין א-צאנע (שבט),תראבין א-צאנע (שבט),31.34479,34.73867
972,1,קוואעין (שבט),קוואעין (שבט),31.32433,35.026499
975,1,זרזיר,זרזיר,32.728643,35.227085
975,2,"אלרשיד,72 ",זרזיר,32.72493659,35.2135078
975,3,"אלנימר,22 ",זרזיר,32.71379801,35.22044861
975,4,אלתוראת',זרזיר,32.73507299,35.22655197
975,7,עיאדאת,זרזיר,32.728643,35.227085
976,1,ג'נאביב (שבט),ג'נאביב (שבט),31.97771151,34.97921769
978,1,כעביה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978,2,חג'אג'רה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978,4,"חג'אג'רה,1 ",כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978,5,טבאש,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978,6,כעביה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
986,2,ח'ואלד (שבט),ח'ואלד (שבט),32.75927,35.1579
989,1,סואעד (כמאנה) (שבט),סואעד (כמאנה) (שבט),32.908574,35.33531
990,1,ראס עלי,ראס עלי,32.772529,35.15545
993,1,חמאם,חמאם,32.8292121,35.488857
994,1,מנשית זבדה,מנשית זבדה,32.70813,35.193633
997,1,רומת הייב,רומת הייב,32.778062,35.304167
998,1,"א-רוויכאת,26 ",ביר אל-מכסור,32.79469871,35.22603623
998,3,ביר אל-מכסור,ביר אל-מכסור,32.7725199,35.2192292
998,4,ביר אל-מכסור,ביר אל-מכסור,32.7725199,35.2192292
1015,1,"שד החוצבים,6 ",מבשרת ציון,31.79474476,35.14640693
1015,2,"יסמין,5 ",מבשרת ציון,31.80139499,35.14652198
1015,6,"השלום,66 ",מבשרת ציון,31.80454,35.15517202
1015,9,"הדרור,32 ",מבשרת ציון,31.807725,35.14550601
1015,10,הבושם,מבשרת ציון,31.7968516,35.13829001
1015,11,"ברקת,42 ",מבשרת ציון,31.80613801,35.16534203
1015,15,"הראשונים,1 ",מבשרת ציון,31.79303899,35.14167397
1015,16,"האורן,52 ",מבשרת ציון,31.80057158,35.15679253
1015,17,"הבוסתנים,7 ",מבשרת ציון,31.79218969,35.14700377
1015,19,"ענבר,2 ",מבשרת ציון,31.80788799,35.15829897
1015,20,השקד,מבשרת ציון,31.79000575,35.14258196
1020,1,בלפור,אור עקיבא,32.5088972,34.91841687
1020,5,הנביאים,אור עקיבא,32.50918979,34.92093423
1020,6,"השיטה,2 ",אור עקיבא,32.50155799,34.92025753
1020,7,הנביאים,אור עקיבא,32.50918979,34.92093423
1020,9,ויסנברג יחיאל,אור עקיבא,32.51188974,34.91705167
1020,12,"ציוני מנחם,8 ",אור עקיבא,32.5067573,34.9159888
1020,13,התאנה,אור עקיבא,32.49826302,34.92476157
1020,14,"שד ירושלים,1 ",אור עקיבא,32.51618198,34.91715497
1020,15,"ז'בוטינסקי,11 ",אור עקיבא,32.50620521,34.92192411
1020,17,"גלפנשטיין מיכאל,1 ",אור עקיבא,32.50196583,34.91943012
1020,19,"יאנסן עליזה,820 ",אור עקיבא,32.51256434,34.91682482
1024,2,"הרימון,1 ",חרוצים,32.22720543,34.86650887
1031,3,משעול הנשיא,שדרות,31.52507647,34.59341386
1031,4,"שד בגין מנחם,14 ",שדרות,31.52663496,34.60147014
1031,5,"הבנים,15 ",שדרות,31.51902099,34.59864198
1031,6,משעול פעמונית,שדרות,31.51895513,34.59112878
1031,7,לוטם,שדרות,31.52226861,34.590089
1031,9,"הדגל,7 ",שדרות,31.52424799,34.59660602
1031,11,"קרן קיימת לישראל,906 ",שדרות,31.53157152,34.58670749
1031,12,שאר ישוב,שדרות,31.52753245,34.60244571
1031,16,"דיין משה,903 ",שדרות,31.528952,34.60519202
1031,20,"יוספטל,1 ",שדרות,31.52824938,34.59135162
1031,22,"משה רבנו,120 ",שדרות,31.5354743,34.58230312
1031,23,"המגינים,17 ",שדרות,31.52651898,34.58794902
1031,24,"יהושע בן נון,5 ",שדרות,31.53543052,34.59081368
1031,25,יוספטל,שדרות,31.52731864,34.59286386
1034,1,ז'בוטינסקי,קרית מלאכי,31.72660939,34.74470428
1034,3,שד ירושלים,קרית מלאכי,31.72739071,34.74153627
1034,4,בר יהודה,קרית מלאכי,31.73578859,34.75097534
1034,5,הנגב,קרית מלאכי,31.72991115,34.74792268
1034,7,"ספרא,34 ",קרית מלאכי,31.73012702,34.745074
1034,10,גובר רבקה ומרדכי,קרית מלאכי,31.73319676,34.74168099
1034,15,סאן דייגו,קרית מלאכי,31.73063991,34.75115247
1034,18,"הורדים,16 ",קרית מלאכי,31.72562602,34.74575704
1034,21,"שד בן גוריון,38 ",קרית מלאכי,31.73096898,34.74062798
1041,1,נצאצרה (שבט),נצאצרה (שבט),31.97771151,34.97921769
1042,1,אבו עמאר (שבט),אבו עמאר (שבט),33.17726549,35.619947
1043,2,גיזו,גיזו,31.805384,34.939812
1044,1,"ינשוף,2 ",יעף,32.2676602,34.9654346
1045,2,שתולה,שתולה,33.08616,35.315337
1046,1,אוהד,אוהד,31.234989,34.432241
1047,1,חזון,חזון,32.906882,35.39446
1050,1,בית חשמונאי,בית חשמונאי,31.888994,34.917276
1051,1,תלמי אליהו,תלמי אליהו,31.229224,34.427292
1052,1,קטורה,קטורה,29.969599,35.062444
1053,1,עין חצבה,עין חצבה,30.797539,35.245312
1054,1,שכ 1,תל שבע,31.247707,34.856975
1054,3,שכ 3,תל שבע,31.247707,34.856975
1054,6,שכ 7,תל שבע,31.247707,34.856975
1054,7,שכ 6,תל שבע,31.247707,34.856975
1054,8,שכ 14,תל שבע,31.247707,34.856975
1054,9,שכ 6,תל שבע,31.247707,34.856975
1054,10,שכ 11,תל שבע,31.247707,34.856975
1054,11,שכ 10,תל שבע,31.247707,34.856975
1056,1,"עין כרם-בי""ס חקלאי","עין כרם-בי""ס חקלאי",31.765975,35.161551
1057,1,נווה זוהר,נווה זוהר,31.152379,35.364331
1058,1,שדה ניצן,שדה ניצן,31.229867,34.419599
1059,1,שכ 33,כסיפה,31.2448025,35.0918822
1059,2,שכ 32,כסיפה,31.2448025,35.0918822
1059,4,שכ 18,כסיפה,31.2448025,35.0918822
1059,6,שכ 18,כסיפה,31.2448025,35.0918822
1059,7,כסיפה,כסיפה,31.2448025,35.0918822
1059,8,שכ 30,כסיפה,31.2448025,35.0918822
1059,9,שכ 42,כסיפה,31.2448025,35.0918822
1060,1,לקיה,לקיה,31.325632,34.872029
1060,2,לקיה,לקיה,31.325632,34.872029
1060,3,שכ 8,לקיה,31.325632,34.872029
1060,4,לקיה,לקיה,31.325632,34.872029
1060,7,שכ 15,לקיה,31.325632,34.872029
1061,1,"שקד,41 ",נוף הגליל,32.6976966,35.31883162
1061,2,"מנחם אריאב,55 ",נוף הגליל,32.70716289,35.32496038
1061,3,"גלעד,24 ",נוף הגליל,32.70390778,35.32853853
1061,9,גלעד,נוף הגליל,32.7040461,35.3286486
1061,10,"אורה,2א",נוף הגליל,32.697985,35.31204697
1061,12,"חמניות,14 ",נוף הגליל,32.70543002,35.32290798
1061,14,"העליה,23 ",נוף הגליל,32.69559302,35.31651703
1061,15,גולן,נוף הגליל,32.70879699,35.32520303
1061,18,החיטה,נוף הגליל,32.69744691,35.31492409
1061,19,"השקמה,9 ",נוף הגליל,32.69059099,35.31610699
1061,22,"השקמה,6 ",נוף הגליל,32.689371,35.31462038
1061,23,"החצב,9ג",נוף הגליל,32.69135863,35.3150085
1061,24,מנחם אריאב,נוף הגליל,32.70414627,35.31732112
1061,25,"יזרעאל,17 ",נוף הגליל,32.69231301,35.317776
1061,29,מנחם אריאב,נוף הגליל,32.70414627,35.31732112
1061,32,"תירוש,2 ",נוף הגליל,32.69324788,35.31812401
1061,33,"דולב,8 ",נוף הגליל,32.69821001,35.32389403
1061,38,"עצמון,7 ",נוף הגליל,32.70711,35.32115793
1061,40,"דרך אריאל שרון,2 ",נוף הגליל,32.69677398,35.3139199
1061,42,יקינטון,נוף הגליל,32.72416303,35.33256354
1061,51,"מורן,40 ",נוף הגליל,32.72428859,35.33079888
1061,52,"יקינטון,7 ",נוף הגליל,32.72485298,35.33638944
1061,53,"כרכום,12 ",נוף הגליל,32.72896028,35.33388618
1061,54,"אשוח,9 ",נוף הגליל,32.72733687,35.33587691
1061,60,"כליל החורש,16 ",נוף הגליל,32.7314044,35.32917497
1061,61,"חרמון,3 ",נוף הגליל,32.709209,35.314095
1061,62,"השקמה,1 ",נוף הגליל,32.68953902,35.31376199
1061,63,"חרוב,15 ",נוף הגליל,32.69522912,35.31912439
1061,67,ורדים,נוף הגליל,32.70057741,35.32397252
1061,69,הרב אהרן ליב שטימן,נוף הגליל,32.72942906,35.34386097
1061,72,מגידו,נוף הגליל,32.71007439,35.30786025
1061,74,"רותם,14 ",נוף הגליל,32.7310799,35.33124069
1061,76,"סביון,1 ",נוף הגליל,32.69244484,35.31060663
1061,77,"עצמון,3 ",נוף הגליל,32.70685201,35.32015998
1061,78,"שומרון,10 ",נוף הגליל,32.70635831,35.32217474
1063,1,"הארזים,87 ",מעלות-תרשיחא,33.01384595,35.28545985
1063,3,"מעלה המסגד,23 ",מעלות-תרשיחא,33.01059801,35.26859501
1063,4,"ז'בוטינסקי,455 ",מעלות-תרשיחא,33.01539415,35.28268807
1063,5,"אלמותנבי,3 ",מעלות-תרשיחא,33.00851301,35.26758097
1063,6,"שד ירושלים,24 ",מעלות-תרשיחא,33.02126151,35.28681551
1063,7,"הרב קוק,3 ",מעלות-תרשיחא,33.01389399,35.28394898
1063,8,"מעלה ההר,6 ",מעלות-תרשיחא,33.00760701,35.26709599
1063,9,"המעפילים,1 ",מעלות-תרשיחא,33.01683854,35.28950486
1063,10,"שז""ר זלמן,5 ",מעלות-תרשיחא,33.01684701,35.28219901
1063,11,"שד ירושלים,1 ",מעלות-תרשיחא,33.0192276,35.28519814
1063,12,"קרן היסוד,50 ",מעלות-תרשיחא,33.01848702,35.28635702
1063,13,"לוי אשכול,444 ",מעלות-תרשיחא,33.01605911,35.28116947
1063,14,"הרקפת,731 ",מעלות-תרשיחא,33.01153127,35.29059118
1063,15,"התאנה,4 ",מעלות-תרשיחא,33.01493699,35.28702204
1063,16,"ספיר,9 ",מעלות-תרשיחא,33.02380565,35.27856108
1063,17,"אשכולות,35 ",מעלות-תרשיחא,33.00338199,35.278948
1063,18,"מרווה,8 ",מעלות-תרשיחא,33.02057298,35.28951096
1063,19,"הרקפת,732 ",מעלות-תרשיחא,33.01153127,35.29059118
1063,20,"ספיר,1 ",מעלות-תרשיחא,33.02380565,35.27856108
1063,21,הצבעוני,מעלות-תרשיחא,33.02726185,35.27030758
1063,22,אבו אלעלא אלמערי,מעלות-תרשיחא,33.01252896,35.26959606
1063,24,"הארזים,815 ",מעלות-תרשיחא,33.01340851,35.28394764
1063,26,"אתרוג,22 ",מעלות-תרשיחא,33.00507199,35.27975099
1063,27,"אתרוג,22 ",מעלות-תרשיחא,33.00507199,35.27975099
1063,32,"השלושה,13 ",מעלות-תרשיחא,33.00686664,35.26024562
1064,1,אמירים,אמירים,32.939531,35.448876
1065,1,זמרת,זמרת,31.446661,34.552835
1066,2,"בגין מנחם,19 ","בני עי""ש",31.78916001,34.76022504
1066,3,"ערבי נחל,1 ","בני עי""ש",31.78530299,34.75988499
1066,5,"הדקל,17 ","בני עי""ש",31.79062198,34.75647104
1066,7,"בגין מנחם,12 ","בני עי""ש",31.79038255,34.75467485
1066,8,"הכלניות,12 ","בני עי""ש",31.78984177,34.76224193
1066,9,"ערבי נחל,3 ","בני עי""ש",31.785721,34.760045
1067,1,"דוב""ב","דוב""ב",33.05222,35.40809
1068,1,אדמית,אדמית,33.080053,35.211768
1069,1,רם-און,רם-און,32.529083,35.259245
1070,2,אביעזר,אביעזר,31.682055,35.013226
1071,1,נווה מיכאל,נווה מיכאל,31.672738,35.006125
1072,1,גן הדרום,גן הדרום,31.803851,34.701596
1076,1,בית ברל,בית ברל,32.2018891,34.9259887
1077,1,גבעת שפירא,גבעת שפירא,32.358358,34.874391
1079,1,צפרירים,צפרירים,31.657657,34.944939
1080,1,מבועים,מבועים,31.450592,34.653343
1081,1,אבן מנחם,אבן מנחם,33.074545,35.295058
1082,1,מעגלים,מעגלים,31.396689,34.599146
1083,1,תושיה,תושיה,31.4321385,34.5400296
1084,2,"בן שמן (כפר נוער),9999 ",בן שמן (כפר נוער),31.96089754,34.92340884
1085,1,כרם שלום,כרם שלום,31.226279,34.286002
1094,1,כרם יבנה (ישיבה),כרם יבנה (ישיבה),31.818578,34.722389
1095,1,כפר מימון,כפר מימון,31.433785,34.536313
1098,1,מרכז שפירא,מרכז שפירא,31.6969999,34.7086045
1098,2,מרכז שפירא,מרכז שפירא,31.6969999,34.7086045
1102,2,צוקי ים,צוקי ים,32.362045,34.859099
1103,1,גני הדר,גני הדר,31.878746,34.855602
1104,1,פוריה - כפר עבודה,פוריה - כפר עבודה,32.718479,35.547685
1105,1,פוריה - נווה עובד,פוריה - נווה עובד,32.743178,35.538907
1108,1,אומן,אומן,32.563898,35.242534
1110,1,חבר,חבר,32.547709,35.264428
1112,1,יודפת,יודפת,32.836781,35.273794
1113,2,אשד,צור הדסה,31.71368241,35.09533869
1113,3,"רכסים,11 ",צור הדסה,31.71284284,35.09856529
1114,1,שריגים (לי-און),שריגים (לי-און),31.6764167,34.934797
1115,1,אביבים,אביבים,33.089152,35.473542
1117,1,יעל,יעל,32.552554,35.308214
1123,1,אדרת,אדרת,31.660813,34.995621
1124,1,נאות הכיכר,נאות הכיכר,30.934413,35.3763
1125,1,אלמגור,אלמגור,32.911045,35.600828
1126,1,אילות,אילות,29.581441,34.964118
1127,1,מעלה גלבוע,מעלה גלבוע,32.476193,35.420751
1128,1,מי עמי,מי עמי,32.505066,35.149149
1129,1,גרופית,גרופית,29.940454,35.064112
1130,1,כפר רוזנואלד,כפר רוזנואלד (זרעית),33.09955,35.2889
1132,1,שניר,שניר,33.23913,35.677956
1133,1,ורדון,ורדון,31.664259,34.781459
1134,3,יד השמונה,יד השמונה,31.809398,35.090382
1136,1,צוחר,צוחר,31.238715,34.422128
1137,1,"הגר""א,10 ",קרית יערים,31.80362902,35.10185197
1137,2,"הרי""ף,7 ",קרית יערים,31.80215777,35.0966921
1137,3,"גורדון,138 ",קרית יערים,31.80461201,35.10467902
1137,4,"הדגן,5 ",קרית יערים,31.80168863,35.0929808
1137,5,"אזנים לתורה,7 ",קרית יערים,31.80203641,35.09963277
1138,1,יעד,יעד,32.878117,35.244291
1139,1,"הפסגה,71 ",כרמיאל,32.91777501,35.294838
1139,2,"משעול נורית,10 ",כרמיאל,32.90891063,35.29885727
1139,3,"הברושים,33 ",כרמיאל,32.91665301,35.30008197
1139,4,"חטיבת יפתח,48 ",כרמיאל,32.90392011,35.27695244
1139,5,"צה""ל,105 ",כרמיאל,32.913998,35.30357403
1139,7,"משעול הרקפות,8 ",כרמיאל,32.91910401,35.30438901
1139,8,"הגפן,8 ",כרמיאל,32.91529841,35.30578091
1139,10,"שד קק""ל,100 ",כרמיאל,32.91150699,35.29268779
1139,11,"משעול נורית,2 ",כרמיאל,32.90856622,35.29931462
1139,12,"צה""ל,103 ",כרמיאל,32.91470799,35.30643
1139,13,"חוחית,71 ",כרמיאל,32.90554192,35.29287001
1139,19,"משעול דולב,15 ",כרמיאל,32.906678,35.29225796
1139,21,"בז,11 ",כרמיאל,32.90248999,35.28919999
1139,22,"קציר,71 ",כרמיאל,32.9168903,35.27558292
1139,23,"הפסגה,71 ",כרמיאל,32.91777501,35.294838
1139,25,"מבצע אסף,3 ",כרמיאל,32.90903001,35.28081641
1139,26,"עינב,21 ",כרמיאל,32.91127899,35.28872039
1139,27,"מעלה אורט,15 ",כרמיאל,32.91237502,35.28318431
1139,30,"חטיבת יפתח,200 ",כרמיאל,32.9016761,35.27736072
1139,32,"איה,48 ",כרמיאל,32.9005409,35.29145908
1139,33,"אסיף,4 ",כרמיאל,32.90890202,35.2746998
1139,34,"איה,48 ",כרמיאל,32.9005409,35.29145908
1139,35,"צה""ל,103א",כרמיאל,32.91333998,35.30587001
1139,36,"צה""ל,103 ",כרמיאל,32.91470799,35.30643
1140,2,מדרשת בן גוריון,מדרשת בן גוריון,30.850165,34.779149
1141,1,מבוא מודיעים,מבוא מודיעים,31.935555,34.987502
1143,1,נס עמים,נס עמים,32.965555,35.121188
1145,2,אלומה,אלומה,31.651334,34.74298
1146,2,עלומים,עלומים,31.451663,34.516157
1147,1,נטועה,נטועה,33.064529,35.322739
1148,2,צור נתן,צור נתן,32.24156,35.013329
1149,1,עזר,עזר,31.73801,34.671353
1150,1,צופר,צופר,30.559993,35.180893
1151,1,פארן,פארן,30.363247,35.153168
1152,1,אשלים,אשלים,30.962824,34.701311
1153,1,כישור,כישור,32.946463,35.250701
1154,1,מלכישוע,מלכישוע,32.439079,35.412488
1155,1,מגן שאול,מגן שאול,32.521403,35.308025
1156,1,סמר,סמר,29.833945,35.023694
1157,1,אחווה,אחווה,31.743322,34.769227
1158,1,יהל,יהל,30.0829812,35.1286908
1160,1,שכניה,שכניה,32.84666,35.247269
1161,1,אלרחמה,רהט,31.387427,34.759044
1161,2,אל ביאדר,רהט,31.39835599,34.75188377
1161,3,אלאח'א,רהט,31.3866731,34.75294714
1161,4,אלרחמה,רהט,31.387427,34.759044
1161,5,אלאימאן,רהט,31.38839,34.755081
1161,7,רהט,רהט,31.3974075,34.756587
1161,8,אבו עוביידה,רהט,31.3997606,34.76628
1161,9,אל קאדסייה,רהט,31.3974075,34.756587
1161,10,אלנג'אח,רהט,31.398943,34.75285634
1161,11,אבן סינא,רהט,32.805261,35.257949
1161,13,אלראזי,רהט,31.3974075,34.756587
1161,14,אלנג'אח,רהט,31.398943,34.75285634
1161,15,אל בדר,רהט,31.39835599,34.75188377
1161,16,אלפרדוס,רהט,31.3974075,34.756587
1161,18,אלאח'א,רהט,31.3866731,34.75294714
1161,19,אלתקוא,רהט,31.3916789,34.747811
1161,20,אבו עוביידה,רהט,31.3997606,34.76628
1161,21,רהט,רהט,31.3974075,34.756587
1162,1,בית רימון,בית רימון,32.782488,35.32982
1163,1,מורן,מורן,32.919977,35.393889
1165,1,שילת,שילת,31.919185,35.018066
1166,1,כפר רות,כפר רות,31.910517,35.032978
1167,2,"שד רוטשילד,30 ",קיסריה,32.50026913,34.90395097
1167,3,"שד רוטשילד,30 ",קיסריה,32.50026913,34.90395097
1169,1,הוואשלה (שבט),הוואשלה (שבט),31.093035,34.979414
1170,1,סייד (שבט),סייד (שבט),31.97771151,34.97921769
1171,1,לוטם,לוטם,32.880397,35.356673
1172,1,תובל,תובל,32.929404,35.24584
1173,1,לפידות,לפידות,32.959027,35.2629011
1174,1,מנוף,מנוף,32.8541904,35.2387556
1175,1,עידן,עידן,30.8054686,35.2989405
1176,1,ספיר,ספיר,30.6139097,35.1876414
1177,1,טללים,טללים,30.9916345,34.7723311
1178,2,מורשת,מורשת,32.827336,35.232871
1179,1,קורנית,קורנית,32.844821,35.250868
1180,1,צביה,צביה,32.890393,35.329364
1181,1,הברוש,טל-אל,32.92681789,35.17678545
1181,2,טל-אל,טל-אל,32.925646,35.178912
1182,1,אלון הגליל,אלון הגליל,32.758853,35.218991
1183,1,כליל,כליל,32.981972,35.200423
1184,1,מתת,מתת,33.041074,35.358728
1185,1,פלך,פלך,32.9332973,35.2337091
1186,1,הושעיה,הושעיה,32.759377,35.290863
1187,1,עיר אובות,עיר אובות,30.8137311,35.2463587
1188,1,אשחר,אשחר,32.884474,35.300524
1190,1,מצפה נטופה,מצפה נטופה,32.802879,35.384038
1191,1,בר יוחאי,בר יוחאי,32.997887,35.44773
1192,1,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,2,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,3,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,4,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,7,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,8,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1192,9,שכ 22,ערערה-בנגב,31.158053,35.015208
1192,11,ערערה-בנגב,ערערה-בנגב,31.158053,35.015208
1195,1,מרכז קליטה,ניצנה (קהילת חינוך),30.885379,34.420522
1196,1,מחנה יתיר,מחנה יתיר,31.3484221,35.0601935
1197,1,נאות סמדר,נאות סמדר,30.049613,35.0276
1198,1,כרמים,כרמים,31.333383,34.918112
1199,1,עדי,עדי,32.7834488,35.1719653
1200,1,"שדרות דם המכבים,9 ",מודיעין-מכבים-רעות,31.90761801,35.01199403
1200,2,"תלתן,2 ",מודיעין-מכבים-רעות,31.90686599,35.00726202
1200,3,"גינת איילון,34 ",מודיעין-מכבים-רעות,31.9062266,35.01651999
1200,4,"גינת החולה,52 ",מודיעין-מכבים-רעות,31.89619901,35.01942198
1200,5,"גינת החולה,12 ",מודיעין-מכבים-רעות,31.89619901,35.01942198
1200,6,"נחל צלמון,23 ",מודיעין-מכבים-רעות,31.89062269,35.00872793
1200,7,"אליהו הנביא,2 ",מודיעין-מכבים-רעות,31.91064899,35.00559998
1200,9,"נחל עיון,1 ",מודיעין-מכבים-רעות,31.89848018,35.0140947
1200,10,"שד יצחק רבין,32 ",מודיעין-מכבים-רעות,31.89296598,35.00441
1200,11,"עמק דותן,11 ",מודיעין-מכבים-רעות,31.898362,35.02320197
1200,12,"עמק האלה,40 ",מודיעין-מכבים-רעות,31.88967986,35.01448283
1200,13,"רא""ל חיים ברלב,45 ",מודיעין-מכבים-רעות,31.90927599,34.99858097
1200,14,"חטיבת הצנחנים,1 ",מודיעין-מכבים-רעות,31.90461574,35.00109944
1200,16,"דן,20 ",מודיעין-מכבים-רעות,31.89046,35.00329001
1200,17,"ישעיהו הנביא,23 ",מודיעין-מכבים-רעות,31.9148417,35.00134658
1200,18,"שד מנחם בגין,55 ",מודיעין-מכבים-רעות,31.87927871,35.01122993
1200,19,"חשון,30 ",מודיעין-מכבים-רעות,31.9155887,35.01181951
1200,20,"עמק חרוד,9 ",מודיעין-מכבים-רעות,31.91870199,35.00293101
1200,21,"יהלום,52 ",מודיעין-מכבים-רעות,31.90736601,34.99245698
1200,22,"אבני החושן,55 ",מודיעין-מכבים-רעות,31.90520553,34.9914498
1200,23,"עמק בית שאן,51 ",מודיעין-מכבים-רעות,31.91403201,34.99980934
1200,24,"ערבי נחל מכבים רעות,51 ",מודיעין-מכבים-רעות,31.88703354,35.03070557
1200,25,"נחליאלי,4 ",מודיעין-מכבים-רעות,31.89582338,34.99387089
1200,102,"ניצן מכבים רעות,2 ",מודיעין-מכבים-רעות,31.889613,35.034012
1200,103,הדרים מכבים רעות,מודיעין-מכבים-רעות,31.88803201,35.01622901
1200,104,"דרך ד""ר פלד ישראל",מודיעין-מכבים-רעות,31.89118041,35.03303264
1200,105,"ראובן,6 ",מודיעין-מכבים-רעות,31.88576899,35.00128899
1200,106,"אפרים,15 ",מודיעין-מכבים-רעות,31.88399812,35.00830477
1200,107,"שני,80 ",מודיעין-מכבים-רעות,31.90136733,34.99351708
1200,108,"שרה אמנו,59 ",מודיעין-מכבים-רעות,31.88230901,35.00264647
1201,1,כמון,כמון,32.910007,35.359328
1202,1,מכמנים,מכמנים,32.906029,35.327371
1203,1,הררית,הררית,32.844651,35.365042
1204,3,גילון,גילון,32.902859,35.236112
1204,4,גילון,גילון,32.902859,35.236112
1205,1,מנות,מנות,33.038706,35.195993
1206,1,גיתה,גיתה,32.967514,35.249384
1207,1,לבון,לבון,32.941772,35.284283
1208,1,הילה,הילה,33.035845,35.242916
1209,1,חרשים,חרשים,32.956062,35.328178
1210,1,כחל,כחל,32.8913,35.51222
1211,1,קדרים,קדרים,32.897573,35.474047
1212,1,עמוקה,עמוקה,32.997233,35.523897
1213,2,צבעון,צבעון,33.025369,35.417419
1214,1,טפחות,טפחות,32.869925,35.420754
1219,1,גורנות הגליל,גורנות הגליל,33.05939,35.24982
1220,1,אבירים,אבירים,33.040417,35.288496
1221,1,צורית,צורית,32.902615,35.251631
1222,2,"מצפה אבי""ב","מצפה אבי""ב",32.83907,35.19921
1223,1,שדי אברהם,שדי אברהם,31.212351,34.336699
1224,104,"לב הישוב,6 ",כוכב יאיר,32.22623,35.00222
1224,105,"שד הדקלים צור יגאל,2 ",כוכב יאיר,32.21331971,34.98712453
1224,106,"שד הדקלים צור יגאל,2 ",כוכב יאיר,32.21331971,34.98712453
1224,107,"לב הישוב,6 ",כוכב יאיר,32.22623,35.00222
1225,1,רביד,רביד,32.849822,35.462788
1226,2,יובלים,יובלים,32.880141,35.272659
1227,1,יתד,יתד,31.206758,34.329084
1228,1,רקפת,רקפת,32.857738,35.262567
1229,1,כלנית,כלנית,32.873618,35.45514
1230,2,לבנים,לבנים,32.864928,35.495491
1231,1,פרי גן,פרי גן,31.220832,34.35367
1232,1,יבול,יבול,31.189396,34.316744
1233,1,שקף,שקף,31.51376,34.936369
1234,1,קבועה (שבט),קבועה (שבט),32.7138,35.56301
1235,1,שורשים,שורשים,32.892699,35.257211
1236,1,גולן,נירית,32.14614616,34.98396721
1237,1,תלמי יוסף,תלמי יוסף,31.199507,34.360517
1238,1,סופה,סופה,31.236803,34.34157
1239,1,חולית,חולית,31.230362,34.326301
1240,1,עין הבשור,עין הבשור,31.281926,34.444249
1241,1,דקל,דקל,31.195057,34.344938
1242,1,נתיב העשרה,נתיב העשרה,31.572039,34.540154
1243,1,"שד האמירים,55 ",קציר,32.4889663,35.10132331
1243,2,"הארז,1 ",קציר,32.48308801,35.108718
1243,3,"האלה,29 ",קציר,32.48351287,35.10927378
1244,1,תמרת,תמרת,32.704442,35.225958
1245,1,סלמה,סלמה,32.893394,35.369123
1246,1,עראמשה,עראמשה,33.08781,35.22836
1246,3,עראמשה,עראמשה,33.08781,35.22836
1247,1,גמלא,חריש,32.45960389,35.04188297
