yisuv id,rikuz,left,right,arab,population,address,yisuv name,lat,lon
831.0,1.0,153.0,418.0,12.0,1093,"רבי כדיר בוכריס,903 ",ירוחם,30.99044763,34.92793705
831.0,2.0,72.0,828.0,22.0,1383,"הפלמ""ח",ירוחם,30.98755681,34.93374406
831.0,3.0,75.0,191.0,0.0,482,ההדרים,ירוחם,30.99200553,34.92883535
831.0,4.0,93.0,366.0,4.0,674,"בורנשטיין צבי,918 ",ירוחם,30.98793502,34.92957888
831.0,5.0,131.0,493.0,2.0,944,"ההגנה,926 ",ירוחם,30.99311095,34.92836854
831.0,6.0,77.0,225.0,5.0,529,"בר כוכבא,23 ",ירוחם,30.98667242,34.92954198
831.0,7.0,73.0,364.0,23.0,638,"בורנשטיין צבי,927 ",ירוחם,30.98564558,34.93283894
831.0,8.0,94.0,264.0,3.0,527,"הדקל,900 ",ירוחם,30.99063489,34.92040745
831.0,9.0,59.0,183.0,11.0,775,"הסהר,281 ",ירוחם,30.9858175,34.9354526
831.0,13.0,124.0,476.0,0.0,807,"קנית,1 ",ירוחם,30.98571428,34.91563728
833.0,1.0,66.0,44.0,2.0,146,נורית,נורית,32.540431,35.358908
836.0,1.0,175.0,84.0,3.0,344,גנות,גנות,32.018609,34.828886
837.0,1.0,60.0,426.0,0.0,616,עזריאל,עזריאל,32.263978,34.97069
838.0,1.0,101.0,383.0,0.0,607,פדיה,פדיה,31.856861,34.883716
839.0,2.0,164.0,331.0,2.0,637,פתחיה,פתחיה,31.866362,34.887527
840.0,1.0,129.0,26.0,2.0,301,כיסופים,כיסופים,31.374249,34.400205
841.0,1.0,191.0,445.0,1.0,814,כלנית,אלישמע,32.15161123,34.92857869
842.0,1.0,495.0,46.0,3.0,727,געש,געש,32.228278,34.827532
843.0,1.0,58.0,160.0,0.0,357,מרגליות,מרגליות,33.216334,35.542864
844.0,1.0,210.0,34.0,0.0,360,נחל עוז,נחל עוז,31.471975,34.499726
845.0,1.0,467.0,85.0,5.0,757,כפר עזה,כפר עזה,31.482436,34.53435
846.0,1.0,39.0,179.0,0.0,324,שפר,שפר,32.94371,35.433781
848.0,1.0,0.0,210.0,0.0,299,בית רבן,בית רבן,31.817493,34.730192
850.0,2.0,260.0,284.0,2.0,736,דקלים,אחיטוב,32.38808159,34.98689131
851.0,2.0,149.0,106.0,2.0,770,"ערוגות,25 ",ניצני עוז,32.30341572,35.00572977
852.0,1.0,187.0,27.0,0.0,359,גונן,גונן,33.123716,35.646721
853.0,1.0,444.0,138.0,1.0,825,גאליה,גאליה,31.88292,34.764836
854.0,1.0,14.0,233.0,0.0,340,רחוב,רחוב,32.451343,35.49165
856.0,1.0,27.0,633.0,1.0,834,שעלבים,שעלבים,31.87162,34.983094
857.0,1.0,312.0,91.0,0.0,558,כפר אביב,כפר אביב,31.830034,34.717857
858.0,1.0,525.0,109.0,5.0,864,נווה ירק,נווה ירק,32.134204,34.924442
859.0,1.0,41.0,179.0,0.0,304,כסלון,כסלון,31.772777,35.048236
861.0,1.0,250.0,204.0,1.0,667,שדה אליעזר,שדה אליעזר,33.045938,35.567413
862.0,1.0,220.0,167.0,0.0,521,הרקפת,גני יוחנן,31.85929002,34.84193243
863.0,1.0,345.0,144.0,1.0,657,גינתון,גינתון,31.963019,34.913929
864.0,2.0,139.0,324.0,1.0,573,בקוע,בקוע,31.827661,34.928437
865.0,2.0,19.0,196.0,0.0,280,שיבולים,שיבולים,31.39782,34.610046
866.0,1.0,390.0,25.0,1.0,704,יטבתה,יטבתה,29.896196,35.060797
868.0,2.0,19.0,5.0,0.0,137,אלוני יצחק,אלוני יצחק,32.511466,35.002271
870.0,1.0,345.0,59.0,2.0,528,גבעת השלושה,גבעת השלושה,32.097656,34.921846
871.0,1.0,414.0,54.0,0.0,598,עינת,עינת,32.084844,34.941481
873.0,1.0,7.0,344.0,0.0,422,שלווה,שלווה,31.5639523,34.7646987
874.0,2.0,253.0,433.0,1.0,1286,"הניצנים,4 ",מגדל העמק,32.68519258,35.23408789
874.0,3.0,212.0,650.0,0.0,1402,"הנשיאים,11 ",מגדל העמק,32.670696,35.24379397
874.0,4.0,121.0,333.0,0.0,747,"שלום עליכם,4 ",מגדל העמק,32.679045,35.23499397
874.0,5.0,263.0,525.0,0.0,1403,"רמת יזרעאל,5 ",מגדל העמק,32.67482702,35.23645703
874.0,6.0,96.0,542.0,0.0,1080,"זבולון,33 ",מגדל העמק,32.68173262,35.2329083
874.0,10.0,313.0,875.0,1.0,1773,"החבצלת,3 ",מגדל העמק,32.67606498,35.25248298
874.0,20.0,159.0,248.0,0.0,603,"ציפורי,23 ",מגדל העמק,32.6780116,35.24781584
874.0,24.0,217.0,559.0,1.0,1063,הקיצנית,מגדל העמק,32.68042588,35.25403654
874.0,25.0,3.0,533.0,0.0,689,"אלי כהן,4 ",מגדל העמק,32.67442538,35.23478463
874.0,26.0,519.0,785.0,2.0,2255,"קריית חינוך,7 ",מגדל העמק,32.67971543,35.24075911
874.0,27.0,441.0,732.0,1.0,1389,"קריית חינוך,6 ",מגדל העמק,32.67974715,35.24082348
874.0,29.0,110.0,429.0,2.0,954,"הרב בוסקילה רפאל,4 ",מגדל העמק,32.67891143,35.23104722
874.0,30.0,105.0,318.0,0.0,635,"השוהם,10 ",מגדל העמק,32.679872,35.24645002
874.0,31.0,106.0,171.0,0.0,506,"יפה נוף,4 ",מגדל העמק,32.67323509,35.23621899
874.0,32.0,218.0,342.0,0.0,778,"נחל הצבי,43 ",מגדל העמק,32.68307376,35.24038229
874.0,33.0,264.0,837.0,1.0,729,"גלעד,1 ",מגדל העמק,32.67447012,35.24402849
874.0,34.0,207.0,302.0,0.0,2446,"חב""ד",מגדל העמק,32.6771992,35.2347723
877.0,1.0,447.0,11.0,1.0,617,בית חירות,בית חירות,32.379822,34.866623
880.0,1.0,479.0,344.0,3.0,1118,"זמיר,12 ",עין שריד,32.27434019,34.93604862
885.0,1.0,238.0,17.0,1.0,419,שדה בוקר,שדה בוקר,30.874966,34.794094
888.0,1.0,343.0,105.0,1.0,608,האלון,"כפר הרי""ף",31.7389013,34.79986573
889.0,2.0,52.0,103.0,0.0,180,כפר חסידים ב',כפר חסידים ב',32.75444,35.08917
892.0,1.0,61.0,340.0,0.0,529,עבדון,עבדון,33.048775,35.180457
913.0,1.0,46.0,11.0,535.0,1283,שבלי - אום אל-גנם,שבלי - אום אל-גנם,32.68395,35.39621
913.0,2.0,55.0,22.0,850.0,1941,"עין אלתינה,55 ",שבלי - אום אל-גנם,32.67507441,35.39092874
913.0,3.0,19.0,18.0,682.0,1323,אום אל-גנם,שבלי - אום אל-גנם,32.68395,35.39621
916.0,1.0,109.0,102.0,0.0,301,ישע,ישע,31.249319,34.404538
917.0,1.0,611.0,59.0,2.0,970,עצמון שגב,עצמון שגב,32.86602,35.25189
919.0,2.0,254.0,98.0,7.0,513,גבעת ישעיהו,גבעת ישעיהו,31.670098,34.943194
921.0,1.0,7.0,11.0,1.0,132,שער מנשה,שער מנשה,32.449728,35.014854
922.0,3.0,18.0,517.0,0.0,2775,"חרצית,1 ",רכסים,32.75492801,35.09879299
922.0,4.0,4.0,542.0,0.0,655,"הרב קוק,4 ",רכסים,32.74852,35.10072804
922.0,6.0,23.0,455.0,0.0,581,"האורנים,2 ",רכסים,32.74999379,35.10011761
922.0,7.0,5.0,450.0,0.0,557,"דקל,35 ",רכסים,32.7547748,35.10463144
922.0,8.0,5.0,465.0,0.0,553,"דקל,35 ",רכסים,32.7547748,35.10463144
922.0,11.0,0.0,1113.0,0.0,1289,"החזון איש,2 ",רכסים,32.74961381,35.10647072
922.0,12.0,13.0,451.0,0.0,560,"האלונים,34 ",רכסים,32.75237701,35.09755683
939.0,1.0,16.0,6.0,752.0,1730,"מסעודין אל-עזאזמה,38 ",מסעודין אל-עזאזמה,31.19769,34.814776
939.0,2.0,6.0,2.0,509.0,1074,"מסעודין אל-עזאזמה,38 ",מסעודין אל-עזאזמה,31.19769,34.814776
939.0,3.0,15.0,10.0,1970.0,4342,"שגב-שלום,",מסעודין אל-עזאזמה,31.19769,34.814776
939.0,4.0,4.0,3.0,585.0,1309,מסעודין אל-עזאזמה,מסעודין אל-עזאזמה,31.19769,34.814776
942.0,2.0,4.0,0.0,50.0,170,סואעד (חמרייה),סואעד (חמרייה),32.766928,35.168403
944.0,1.0,39.0,19.0,544.0,1400,משאיח סעדיה,בסמת טבעון,32.738026,35.156151
944.0,2.0,34.0,16.0,555.0,1396,בסמת טבעון,בסמת טבעון,32.738026,35.156151
944.0,3.0,23.0,21.0,567.0,1423,חלף,בסמת טבעון,32.738026,35.156151
944.0,4.0,21.0,20.0,517.0,1432,זובידאת,בסמת טבעון,32.738026,35.156151
956.0,1.0,12.0,12.0,370.0,1161,הוזייל (שבט),הוזייל (שבט),31.41484,34.761064
957.0,1.0,3.0,1.0,170.0,352,עוקבי (בנו עוקבה),עוקבי (בנו עוקבה),32.351167,35.351486
958.0,1.0,0.0,0.0,41.0,155,אבו עבדון (שבט),אבו עבדון (שבט),33.048775,35.180457
960.0,1.0,2.0,1.0,124.0,544,אסד (שבט),אסד (שבט),31.97771151,34.97921769
961.0,1.0,13.0,29.0,2035.0,5368,אבו רוקייק (שבט),אבו רוקייק (שבט),31.22066,34.89779
962.0,3.0,32.0,30.0,706.0,1769,טובא-זנגריה,טובא-זנגריה,32.969023,35.594951
962.0,4.0,90.0,41.0,1141.0,1220,טובא-זנגריה,טובא-זנגריה,32.969023,35.594951
963.0,1.0,9.0,23.0,1513.0,5330,אעצם (שבט),אעצם (שבט),31.63685,34.70395
964.0,1.0,7.0,5.0,326.0,1517,קודייראת א-צאנע,קודייראת א-צאנע(שבט),31.97771151,34.97921769
965.0,1.0,7.0,7.0,577.0,1809,אטרש (שבט),אטרש (שבט),31.97771151,34.97921769
966.0,1.0,29.0,25.0,903.0,3026,"כסיפה,כסיפה",אבו רובייעה (שבט),31.23071,35.06343
966.0,2.0,9.0,14.0,470.0,1474,"כסיפה,כסיפה",אבו רובייעה (שבט),31.23071,35.06343
967.0,1.0,7.0,16.0,510.0,2281,"ערערה-בנגב,ערערה-בנגב",אבו ג'ווייעד (שבט),31.158053,35.015208
968.0,1.0,15.0,13.0,1171.0,3394,אבו קורינאת (שבט),אבו קורינאת (שבט),31.20787,35.091238
969.0,1.0,0.0,0.0,34.0,118,עטאוונה (שבט),עטאוונה (שבט),31.2821518,34.9340737
970.0,1.0,1.0,28.0,43.0,583,תראבין א-צאנע (שבט),תראבין א-צאנע (שבט),31.34479,34.73867
972.0,1.0,2.0,11.0,126.0,557,קוואעין (שבט),קוואעין (שבט),31.32433,35.026499
975.0,1.0,173.0,16.0,272.0,1339,זרזיר,זרזיר,32.728643,35.227085
975.0,2.0,44.0,7.0,662.0,1493,"אלרשיד,72 ",זרזיר,32.72493659,35.2135078
975.0,3.0,52.0,20.0,544.0,1397,"אלנימר,22 ",זרזיר,32.71379801,35.22044861
975.0,4.0,25.0,40.0,309.0,785,אלתוראת',זרזיר,32.73507299,35.22655197
975.0,7.0,24.0,21.0,317.0,756,עיאדאת,זרזיר,32.728643,35.227085
976.0,1.0,12.0,3.0,204.0,563,ג'נאביב (שבט),ג'נאביב (שבט),31.97771151,34.97921769
978.0,1.0,49.0,13.0,413.0,788,כעביה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978.0,2.0,143.0,17.0,362.0,1141,חג'אג'רה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978.0,4.0,76.0,21.0,356.0,738,"חג'אג'רה,1 ",כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978.0,5.0,47.0,1.0,213.0,519,טבאש,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
978.0,6.0,62.0,32.0,402.0,802,כעביה,כעביה-טבאש-חג'אג'רה,32.7535,35.18366
990.0,1.0,2.0,10.0,224.0,445,ראס עלי,ראס עלי,32.772529,35.15545
993.0,1.0,17.0,18.0,549.0,1234,חמאם,חמאם,32.8292121,35.488857
994.0,1.0,19.0,13.0,450.0,927,מנשית זבדה,מנשית זבדה,32.70813,35.193633
997.0,1.0,90.0,168.0,361.0,1482,רומת הייב,רומת הייב,32.778062,35.304167
998.0,1.0,75.0,9.0,1580.0,2731,"א-רוויכאת,26 ",ביר אל-מכסור,32.79469871,35.22603623
998.0,3.0,97.0,12.0,1652.0,2791,ביר אל-מכסור,ביר אל-מכסור,32.7725199,35.2192292
998.0,4.0,78.0,15.0,734.0,1467,ביר אל-מכסור,ביר אל-מכסור,32.7725199,35.2192292
1015.0,1.0,603.0,1425.0,12.0,2847,"שד החוצבים,6 ",מבשרת ציון,31.79474476,35.14640693
1015.0,2.0,924.0,403.0,10.0,2182,"יסמין,5 ",מבשרת ציון,31.80139499,35.14652198
1015.0,6.0,1108.0,1088.0,9.0,3211,"השלום,66 ",מבשרת ציון,31.80454,35.15517202
1015.0,9.0,1537.0,780.0,10.0,3258,"הדרור,32 ",מבשרת ציון,31.807725,35.14550601
1015.0,10.0,645.0,383.0,4.0,761,הבושם,מבשרת ציון,31.7968516,35.13829001
1015.0,11.0,573.0,307.0,3.0,1166,"ברקת,42 ",מבשרת ציון,31.80613801,35.16534203
1015.0,16.0,554.0,1181.0,5.0,2450,"האורן,52 ",מבשרת ציון,31.80057158,35.15679253
1015.0,17.0,307.0,1168.0,1.0,2124,"הבוסתנים,7 ",מבשרת ציון,31.79218969,35.14700377
1015.0,19.0,299.0,113.0,2.0,562,"ענבר,2 ",מבשרת ציון,31.80788799,35.15829897
1015.0,20.0,153.0,296.0,0.0,554,השקד,מבשרת ציון,31.79000575,35.14258196
1020.0,1.0,82.0,795.0,2.0,1468,בלפור,אור עקיבא,32.5088972,34.91841687
1020.0,5.0,65.0,465.0,0.0,766,הנביאים,אור עקיבא,32.50918979,34.92093423
1020.0,6.0,313.0,333.0,1.0,1186,"השיטה,2 ",אור עקיבא,32.50155799,34.92025753
1020.0,7.0,17.0,356.0,0.0,541,הנביאים,אור עקיבא,32.50918979,34.92093423
1020.0,9.0,80.0,446.0,1.0,1012,ויסנברג יחיאל,אור עקיבא,32.51188974,34.91705167
1020.0,12.0,94.0,585.0,0.0,1168,"ציוני מנחם,8 ",אור עקיבא,32.5067573,34.9159888
1020.0,13.0,328.0,713.0,2.0,1759,התאנה,אור עקיבא,32.49826302,34.92476157
1020.0,14.0,682.0,1612.0,7.0,3129,"שד ירושלים,1 ",אור עקיבא,32.51618198,34.91715497
1020.0,15.0,76.0,350.0,0.0,635,"ז'בוטינסקי,11 ",אור עקיבא,32.50620521,34.92192411
1020.0,17.0,1112.0,1626.0,3.0,4206,"גלפנשטיין מיכאל,1 ",אור עקיבא,32.50196583,34.91943012
1024.0,2.0,275.0,177.0,0.0,624,"הרימון,1 ",חרוצים,32.22720543,34.86650887
1031.0,3.0,43.0,473.0,0.0,769,משעול הנשיא,שדרות,31.52507647,34.59341386
1031.0,4.0,272.0,1171.0,5.0,2381,"שד בגין מנחם,14 ",שדרות,31.52663496,34.60147014
1031.0,5.0,97.0,413.0,0.0,754,"הבנים,15 ",שדרות,31.51902099,34.59864198
1031.0,7.0,34.0,339.0,1.0,669,לוטם,שדרות,31.52226861,34.590089
1031.0,9.0,55.0,233.0,2.0,584,"הדגל,7 ",שדרות,31.52424799,34.59660602
1031.0,11.0,221.0,1381.0,0.0,2120,"קרן קיימת לישראל,906 ",שדרות,31.53157152,34.58670749
1031.0,12.0,380.0,1475.0,1.0,3046,שאר ישוב,שדרות,31.52753245,34.60244571
1031.0,16.0,450.0,1673.0,1.0,3589,"דיין משה,903 ",שדרות,31.528952,34.60519202
1031.0,20.0,144.0,405.0,4.0,858,"יוספטל,1 ",שדרות,31.52824938,34.59135162
1031.0,22.0,529.0,2040.0,5.0,3673,"משה רבנו,120 ",שדרות,31.5354743,34.58230312
1031.0,23.0,90.0,560.0,0.0,885,"המגינים,17 ",שדרות,31.52651898,34.58794902
1031.0,24.0,348.0,1074.0,5.0,1826,"יהושע בן נון,5 ",שדרות,31.53543052,34.59081368
1031.0,25.0,52.0,327.0,7.0,620,יוספטל,שדרות,31.52731864,34.59286386
1034.0,1.0,283.0,1608.0,1.0,2549,ז'בוטינסקי,קרית מלאכי,31.72660939,34.74470428
1034.0,3.0,89.0,2245.0,2.0,3401,שד ירושלים,קרית מלאכי,31.72739071,34.74153627
1034.0,4.0,222.0,1883.0,3.0,3265,בר יהודה,קרית מלאכי,31.73578859,34.75097534
1034.0,5.0,183.0,1097.0,1.0,1608,הנגב,קרית מלאכי,31.72991115,34.74792268
1034.0,7.0,122.0,814.0,0.0,1392,"ספרא,34 ",קרית מלאכי,31.73012702,34.745074
1034.0,10.0,122.0,982.0,1.0,1726,גובר רבקה ומרדכי,קרית מלאכי,31.73319676,34.74168099
1034.0,18.0,166.0,2145.0,0.0,3009,"הורדים,16 ",קרית מלאכי,31.72562602,34.74575704
1034.0,21.0,44.0,423.0,0.0,602,"שד בן גוריון,38 ",קרית מלאכי,31.73096898,34.74062798
1041.0,1.0,2.0,0.0,138.0,328,נצאצרה (שבט),נצאצרה (שבט),31.97771151,34.97921769
1043.0,2.0,62.0,55.0,0.0,150,גיזו,גיזו,31.805384,34.939812
1044.0,1.0,91.0,37.0,2.0,184,"ינשוף,2 ",יעף,32.2676602,34.9654346
1045.0,2.0,39.0,123.0,0.0,244,שתולה,שתולה,33.08616,35.315337
1046.0,1.0,87.0,107.0,3.0,278,אוהד,אוהד,31.234989,34.432241
1047.0,1.0,10.0,208.0,0.0,257,חזון,חזון,32.906882,35.39446
1050.0,1.0,706.0,450.0,3.0,1534,בית חשמונאי,בית חשמונאי,31.888994,34.917276
1051.0,1.0,50.0,93.0,0.0,232,תלמי אליהו,תלמי אליהו,31.229224,34.427292
1052.0,1.0,195.0,18.0,2.0,456,קטורה,קטורה,29.969599,35.062444
1054.0,1.0,4.0,4.0,281.0,559,שכ 1,תל שבע,31.247707,34.856975
1054.0,3.0,11.0,13.0,1110.0,1895,שכ 3,תל שבע,31.247707,34.856975
1054.0,6.0,46.0,11.0,1021.0,1806,שכ 7,תל שבע,31.247707,34.856975
1054.0,7.0,2.0,1.0,368.0,655,שכ 6,תל שבע,31.247707,34.856975
1054.0,8.0,8.0,25.0,1234.0,2944,שכ 14,תל שבע,31.247707,34.856975
1054.0,9.0,1.0,2.0,374.0,625,שכ 6,תל שבע,31.247707,34.856975
1054.0,10.0,3.0,11.0,837.0,1796,שכ 11,תל שבע,31.247707,34.856975
1054.0,11.0,2.0,5.0,357.0,653,שכ 10,תל שבע,31.247707,34.856975
1057.0,1.0,5.0,12.0,1.0,54,נווה זוהר,נווה זוהר,31.152379,35.364331
1058.0,1.0,182.0,38.0,2.0,392,שדה ניצן,שדה ניצן,31.229867,34.419599
1059.0,1.0,17.0,14.0,1134.0,1950,שכ 33,כסיפה,31.2448025,35.0918822
1059.0,2.0,77.0,17.0,1286.0,2523,שכ 32,כסיפה,31.2448025,35.0918822
1059.0,4.0,29.0,12.0,551.0,1369,שכ 18,כסיפה,31.2448025,35.0918822
1059.0,6.0,14.0,6.0,263.0,672,שכ 18,כסיפה,31.2448025,35.0918822
1059.0,7.0,35.0,8.0,716.0,1528,כסיפה,כסיפה,31.2448025,35.0918822
1059.0,8.0,69.0,8.0,468.0,761,שכ 30,כסיפה,31.2448025,35.0918822
1059.0,9.0,143.0,2.0,340.0,762,שכ 42,כסיפה,31.2448025,35.0918822
1060.0,1.0,21.0,15.0,1768.0,3370,לקיה,לקיה,31.325632,34.872029
1060.0,2.0,5.0,2.0,554.0,1410,לקיה,לקיה,31.325632,34.872029
1060.0,3.0,2.0,4.0,581.0,1331,שכ 8,לקיה,31.325632,34.872029
1060.0,4.0,1.0,0.0,335.0,675,לקיה,לקיה,31.325632,34.872029
1060.0,7.0,5.0,7.0,752.0,1821,שכ 15,לקיה,31.325632,34.872029
1061.0,1.0,487.0,535.0,139.0,2292,"שקד,41 ",נוף הגליל,32.6976966,35.31883162
1061.0,2.0,310.0,393.0,392.0,2251,"מנחם אריאב,55 ",נוף הגליל,32.70716289,35.32496038
1061.0,3.0,184.0,143.0,43.0,665,"גלעד,24 ",נוף הגליל,32.70390778,35.32853853
1061.0,9.0,337.0,275.0,92.0,1298,גלעד,נוף הגליל,32.7040461,35.3286486
1061.0,10.0,148.0,183.0,69.0,625,"אורה,2א",נוף הגליל,32.697985,35.31204697
1061.0,12.0,211.0,229.0,147.0,1063,"חמניות,14 ",נוף הגליל,32.70543002,35.32290798
1061.0,14.0,301.0,393.0,124.0,1557,"העליה,23 ",נוף הגליל,32.69559302,35.31651703
1061.0,18.0,68.0,121.0,8.0,570,החיטה,נוף הגליל,32.69744691,35.31492409
1061.0,19.0,342.0,517.0,129.0,2231,"השקמה,9 ",נוף הגליל,32.69059099,35.31610699
1061.0,22.0,149.0,208.0,46.0,986,"השקמה,6 ",נוף הגליל,32.689371,35.31462038
1061.0,23.0,93.0,176.0,110.0,775,"החצב,9ג",נוף הגליל,32.69135863,35.3150085
1061.0,24.0,314.0,327.0,224.0,2466,מנחם אריאב,נוף הגליל,32.70414627,35.31732112
1061.0,29.0,117.0,147.0,146.0,756,מנחם אריאב,נוף הגליל,32.70414627,35.31732112
1061.0,32.0,335.0,547.0,128.0,1184,"תירוש,2 ",נוף הגליל,32.69324788,35.31812401
1061.0,33.0,151.0,147.0,381.0,1017,"דולב,8 ",נוף הגליל,32.69821001,35.32389403
1061.0,38.0,180.0,271.0,249.0,1340,"עצמון,7 ",נוף הגליל,32.70711,35.32115793
1061.0,40.0,95.0,203.0,14.0,637,"דרך אריאל שרון,2 ",נוף הגליל,32.69677398,35.3139199
1061.0,42.0,114.0,108.0,99.0,652,יקינטון,נוף הגליל,32.72416303,35.33256354
1061.0,51.0,68.0,118.0,159.0,605,"מורן,40 ",נוף הגליל,32.72428859,35.33079888
1061.0,52.0,295.0,248.0,169.0,1314,"יקינטון,7 ",נוף הגליל,32.72485298,35.33638944
1061.0,53.0,302.0,276.0,283.0,1480,"כרכום,12 ",נוף הגליל,32.72896028,35.33388618
1061.0,54.0,411.0,352.0,251.0,1986,"אשוח,9 ",נוף הגליל,32.72733687,35.33587691
1061.0,60.0,300.0,221.0,293.0,1375,"כליל החורש,16 ",נוף הגליל,32.7314044,35.32917497
1061.0,61.0,45.0,51.0,171.0,444,"חרמון,3 ",נוף הגליל,32.709209,35.314095
1061.0,62.0,57.0,128.0,18.0,424,"השקמה,1 ",נוף הגליל,32.68953902,35.31376199
1061.0,63.0,89.0,95.0,11.0,397,"חרוב,15 ",נוף הגליל,32.69522912,35.31912439
1061.0,67.0,138.0,123.0,145.0,774,ורדים,נוף הגליל,32.70057741,35.32397252
1061.0,72.0,66.0,55.0,552.0,1123,מגידו,נוף הגליל,32.71007439,35.30786025
1061.0,74.0,139.0,98.0,100.0,699,"רותם,14 ",נוף הגליל,32.7310799,35.33124069
1061.0,76.0,483.0,827.0,258.0,2799,"סביון,1 ",נוף הגליל,32.69244484,35.31060663
1061.0,77.0,40.0,34.0,346.0,730,"עצמון,3 ",נוף הגליל,32.70685201,35.32015998
1063.0,1.0,91.0,262.0,1.0,696,"הארזים,87 ",מעלות-תרשיחא,33.01384595,35.28545985
1063.0,3.0,113.0,12.0,760.0,1460,"מעלה המסגד,23 ",מעלות-תרשיחא,33.01059801,35.26859501
1063.0,4.0,58.0,125.0,14.0,473,"ז'בוטינסקי,455 ",מעלות-תרשיחא,33.01539415,35.28268807
1063.0,5.0,23.0,12.0,376.0,708,"אלמותנבי,3 ",מעלות-תרשיחא,33.00851301,35.26758097
1063.0,6.0,405.0,250.0,3.0,1250,"שד ירושלים,24 ",מעלות-תרשיחא,33.02126151,35.28681551
1063.0,7.0,83.0,212.0,30.0,561,"הרב קוק,3 ",מעלות-תרשיחא,33.01389399,35.28394898
1063.0,9.0,171.0,523.0,2.0,1149,"המעפילים,1 ",מעלות-תרשיחא,33.01683854,35.28950486
1063.0,10.0,133.0,181.0,4.0,592,"שז""ר זלמן,5 ",מעלות-תרשיחא,33.01684701,35.28219901
1063.0,11.0,454.0,507.0,3.0,1704,"שד ירושלים,1 ",מעלות-תרשיחא,33.0192276,35.28519814
1063.0,12.0,108.0,255.0,7.0,663,"קרן היסוד,50 ",מעלות-תרשיחא,33.01848702,35.28635702
1063.0,13.0,132.0,143.0,1.0,607,"לוי אשכול,444 ",מעלות-תרשיחא,33.01605911,35.28116947
1063.0,14.0,44.0,253.0,3.0,461,"הרקפת,731 ",מעלות-תרשיחא,33.01153127,35.29059118
1063.0,16.0,443.0,675.0,47.0,1835,"ספיר,9 ",מעלות-תרשיחא,33.02380565,35.27856108
1063.0,17.0,91.0,174.0,3.0,448,"אשכולות,35 ",מעלות-תרשיחא,33.00338199,35.278948
1063.0,18.0,195.0,222.0,5.0,735,"מרווה,8 ",מעלות-תרשיחא,33.02057298,35.28951096
1063.0,19.0,69.0,245.0,6.0,462,"הרקפת,732 ",מעלות-תרשיחא,33.01153127,35.29059118
1063.0,20.0,116.0,155.0,12.0,461,"ספיר,1 ",מעלות-תרשיחא,33.02380565,35.27856108
1063.0,21.0,91.0,87.0,65.0,792,הצבעוני,מעלות-תרשיחא,33.02726185,35.27030758
1063.0,22.0,40.0,5.0,572.0,757,אבו אלעלא אלמערי,מעלות-תרשיחא,33.01252896,35.26959606
1063.0,24.0,65.0,159.0,4.0,335,"הארזים,815 ",מעלות-תרשיחא,33.01340851,35.28394764
1063.0,26.0,320.0,483.0,44.0,804,"אתרוג,22 ",מעלות-תרשיחא,33.00507199,35.27975099
1063.0,32.0,13.0,3.0,258.0,780,"השלושה,13 ",מעלות-תרשיחא,33.00686664,35.26024562
1065.0,1.0,16.0,338.0,0.0,402,זמרת,זמרת,31.446661,34.552835
1066.0,2.0,339.0,308.0,0.0,1097,"בגין מנחם,19 ","בני עי""ש",31.78916001,34.76022504
1066.0,3.0,55.0,399.0,1.0,617,"ערבי נחל,1 ","בני עי""ש",31.78530299,34.75988499
1066.0,5.0,566.0,367.0,2.0,1682,"הדקל,17 ","בני עי""ש",31.79062198,34.75647104
1066.0,7.0,282.0,139.0,1.0,930,"בגין מנחם,12 ","בני עי""ש",31.79038255,34.75467485
1066.0,8.0,56.0,498.0,0.0,750,"הכלניות,12 ","בני עי""ש",31.78984177,34.76224193
1066.0,9.0,116.0,306.0,0.0,633,"ערבי נחל,3 ","בני עי""ש",31.785721,34.760045
1067.0,1.0,16.0,229.0,2.0,360,"דוב""ב","דוב""ב",33.05222,35.40809
1068.0,1.0,140.0,50.0,10.0,369,אדמית,אדמית,33.080053,35.211768
1069.0,1.0,434.0,56.0,4.0,692,רם-און,רם-און,32.529083,35.259245
1070.0,2.0,220.0,258.0,8.0,618,אביעזר,אביעזר,31.682055,35.013226
1071.0,1.0,50.0,314.0,4.0,485,נווה מיכאל,נווה מיכאל,31.672738,35.006125
1072.0,1.0,157.0,103.0,0.0,346,גן הדרום,גן הדרום,31.803851,34.701596
1077.0,1.0,158.0,15.0,1.0,228,גבעת שפירא,גבעת שפירא,32.358358,34.874391
1079.0,1.0,102.0,115.0,2.0,330,צפרירים,צפרירים,31.657657,34.944939
1080.0,1.0,193.0,477.0,1.0,943,מבועים,מבועים,31.450592,34.653343
1081.0,1.0,39.0,153.0,0.0,276,אבן מנחם,אבן מנחם,33.074545,35.295058
1082.0,1.0,38.0,841.0,0.0,1089,מעגלים,מעגלים,31.396689,34.599146
1083.0,1.0,4.0,269.0,0.0,366,תושיה,תושיה,31.4321385,34.5400296
1084.0,2.0,121.0,42.0,1.0,188,"בן שמן (כפר נוער),9999 ",בן שמן (כפר נוער),31.96089754,34.92340884
1085.0,1.0,37.0,52.0,0.0,153,כרם שלום,כרם שלום,31.226279,34.286002
